date	value	lower_ci	upper_ci	incidence	scenario
2021-05-13	12855723	9620587	16827697	10582	Informed
2021-05-14	12864191	9598376	16874960	8468	Informed
2021-05-15	12872788	9582365	16930486	8597	Informed
2021-05-16	12880591	9569658	16970930	7803	Informed
2021-05-17	12889533	9547924	17028840	8942	Informed
2021-05-18	12898572	9537040	17079780	9039	Informed
2021-05-19	12906710	9513727	17123891	8138	Informed
2021-05-20	12914291	9497619	17168214	7581	Informed
2021-05-21	12922139	9485063	17202695	7848	Informed
2021-05-22	12930795	9465981	17265783	8656	Informed
2021-05-23	12938728	9450995	17315434	7933	Informed
2021-05-24	12946647	9427388	17353059	7919	Informed
2021-05-25	12954752	9414097	17405017	8105	Informed
2021-05-26	12962268	9400759	17441668	7516	Informed
2021-05-27	12969206	9388241	17490896	6938	Informed
2021-05-28	12976995	9370556	17532505	7789	Informed
2021-05-29	12984369	9354888	17578295	7374	Informed
2021-05-30	12991943	9343899	17620052	7574	Informed
2021-05-31	12999485	9333159	17672731	7542	Informed
2021-06-01	13006720	9311939	17707739	7235	Informed
2021-06-02	13013094	9309239	17743306	6374	Informed
2021-06-03	13020669	9283312	17788552	7575	Informed
2021-06-04	13027640	9278519	17834134	6971	Informed
2021-06-05	13033643	9256614	17876386	6003	Informed
2021-06-06	13039950	9243384	17906789	6307	Informed
2021-06-07	13045823	9227162	17949951	5873	Informed
2021-06-08	13052698	9221454	18003230	6875	Informed
2021-06-09	13058602	9200759	18025140	5904	Informed
2021-06-10	13064643	9188107	18072812	6041	Informed
2021-06-11	13070373	9176405	18112383	5730	Informed
2021-06-12	13076145	9167927	18162319	5772	Informed
2021-06-13	13082226	9154944	18194054	6081	Informed
2021-06-14	13087629	9128462	18244108	5403	Informed
2021-06-15	13092552	9114545	18279414	4923	Informed
2021-06-16	13097721	9098734	18307331	5169	Informed
2021-06-17	13103162	9087026	18342144	5441	Informed
2021-06-18	13108364	9069031	18378302	5202	Informed
2021-06-19	13113335	9059638	18432021	4971	Informed
2021-06-20	13119257	9045048	18467785	5922	Informed
2021-06-21	13124417	9025200	18511769	5160	Informed
2021-06-22	13128327	9010450	18537289	3910	Informed
2021-06-23	13133282	9000784	18572664	4955	Informed
2021-06-24	13138468	8987816	18615634	5186	Informed
2021-06-25	13143356	8961637	18651723	4888	Informed
2021-06-26	13148769	8950440	18686720	5413	Informed
2021-06-27	13153773	8944433	18724367	5004	Informed
2021-06-28	13159044	8924290	18749473	5271	Informed
2021-06-29	13164066	8917410	18780926	5022	Informed
2021-06-30	13169032	8904456	18818507	4966	Informed
2021-07-01	13174723	8904321	18853045	5691	Informed
2021-07-02	13179408	8877158	18887854	4685	Informed
2021-07-03	13183962	8865470	18931337	4554	Informed
2021-07-04	13188199	8849198	18950966	4237	Informed
2021-07-05	13193330	8833220	19001198	5131	Informed
2021-07-06	13198620	8812420	19028504	5290	Informed
2021-07-07	13203565	8813432	19051779	4945	Informed
2021-07-08	13206901	8803130	19106887	3336	Informed
2021-07-09	13210904	8789728	19130749	4003	Informed
2021-07-10	13216026	8775662	19180620	5122	Informed
2021-07-11	13221095	8764570	19209214	5069	Informed
2021-07-12	13226037	8754426	19241265	4942	Informed
2021-07-13	13230099	8736409	19272648	4062	Informed
2021-07-14	13234706	8725171	19316154	4607	Informed
2021-07-15	13238335	8709379	19345119	3629	Informed
2021-07-16	13242698	8695817	19373754	4363	Informed
2021-07-17	13246860	8679896	19408754	4162	Informed
2021-07-18	13251309	8658405	19433473	4449	Informed
2021-07-19	13255778	8650586	19469874	4469	Informed
2021-07-20	13260491	8632829	19505790	4713	Informed
2021-07-21	13264686	8614247	19532432	4195	Informed
2021-07-22	13268887	8607393	19574242	4201	Informed
2021-07-23	13274415	8591353	19607733	5528	Informed
2021-07-24	13279287	8580388	19645292	4872	Informed
2021-07-25	13283525	8567333	19677486	4238	Informed
2021-07-26	13287617	8563348	19695566	4092	Informed
