date	value	lower_ci	upper_ci	incidence	scenario
2021-06-08	40904647	26740057	58938300	760944	Informed
2021-06-09	41675275	27031110	60424459	770628	Informed
2021-06-10	42457968	27350583	61970797	782693	Informed
2021-06-11	43251468	27647115	63521826	793500	Informed
2021-06-12	44055083	27954813	65099020	803615	Informed
2021-06-13	44870610	28253471	66713368	815527	Informed
2021-06-14	45696439	28597586	68374855	825829	Informed
2021-06-15	46532354	28902465	70066719	835915	Informed
2021-06-16	47382069	29241411	71756029	849715	Informed
2021-06-17	48244368	29570432	73535971	862299	Informed
2021-06-18	49116971	29883033	75290222	872603	Informed
2021-06-19	50002239	30252249	77137677	885268	Informed
2021-06-20	50901254	30596541	78987971	899015	Informed
2021-06-21	51814400	30941443	80918913	913146	Informed
2021-06-22	52740980	31292402	82863837	926580	Informed
2021-06-23	53681411	31660063	84826511	940431	Informed
2021-06-24	54634865	32001137	86850508	953454	Informed
2021-06-25	55601936	32373186	88938150	967071	Informed
2021-06-26	56582714	32741219	91015636	980778	Informed
2021-06-27	57579255	33137706	93157618	996541	Informed
2021-06-28	58587053	33491585	95393280	1007798	Informed
2021-06-29	59610123	33895176	97662100	1023070	Informed
2021-06-30	60648840	34265852	99932897	1038717	Informed
2021-07-01	61700374	34649247	102325849	1051534	Informed
2021-07-02	62766668	35054477	104676589	1066294	Informed
2021-07-03	63846168	35448489	107100278	1079500	Informed
2021-07-04	64940077	35833308	109589986	1093909	Informed
2021-07-05	66049524	36222082	112025018	1109447	Informed
2021-07-06	67171644	36602890	114559332	1122120	Informed
2021-07-07	68307541	37027605	117296290	1135897	Informed
2021-07-08	69457855	37419085	119928688	1150314	Informed
2021-07-09	70620601	37858524	122608473	1162746	Informed
2021-07-10	71800095	38211126	125397354	1179494	Informed
2021-07-11	72995333	38657420	128197732	1195238	Informed
2021-07-12	74203094	39088006	131123503	1207761	Informed
2021-07-13	75424414	39461702	133944874	1221320	Informed
2021-07-14	76658231	39894589	137045766	1233817	Informed
2021-07-15	77908069	40294794	139997779	1249838	Informed
2021-07-16	79171964	40694413	143104208	1263895	Informed
2021-07-17	80450137	41110338	146172839	1278173	Informed
2021-07-18	81740366	41539288	149386692	1290229	Informed
2021-07-19	83045939	41979210	152654638	1305573	Informed
2021-07-20	84367945	42398179	156038673	1322006	Informed
2021-07-21	85703920	42760226	159343521	1335975	Informed
2021-07-22	87050052	43215336	162733758	1346132	Informed
2021-07-23	88412391	43667707	166231706	1362339	Informed
2021-07-24	89789034	44080438	169660229	1376643	Informed
2021-07-25	91179123	44510233	173209453	1390089	Informed
2021-07-26	92580570	44954863	176871522	1401447	Informed
2021-07-27	93997572	45375989	180474554	1417002	Informed
2021-07-28	95428197	45810460	184452079	1430625	Informed
2021-07-29	96870165	46232644	188034018	1441968	Informed
2021-07-30	98325364	46684357	191754933	1455199	Informed
2021-07-31	99797519	47091204	195583641	1472155	Informed
2021-08-01	101279372	47509778	199675640	1481853	Informed
2021-08-02	102774555	47952115	203668792	1495183	Informed
2021-08-03	104282378	48378901	207593651	1507823	Informed
2021-08-04	105802128	48768619	211917694	1519750	Informed
2021-08-05	107334501	49175732	216077799	1532373	Informed
2021-08-06	108877547	49614756	220435411	1543046	Informed
2021-08-07	110434915	49926488	224539807	1557368	Informed
2021-08-08	112003082	50365937	228795388	1568167	Informed
2021-08-09	113582481	50756499	233145413	1579399	Informed
2021-08-10	115172761	51165197	237628230	1590280	Informed
2021-08-11	116775496	51575078	242030077	1602735	Informed
2021-08-12	118390066	51982466	246501905	1614570	Informed
2021-08-13	120013789	52385543	250982993	1623723	Informed
2021-08-14	121645063	52773353	255524143	1631274	Informed
2021-08-15	123289302	53178842	260209410	1644239	Informed
2021-08-16	124943041	53547078	264947696	1653739	Informed
2021-08-17	126606799	53953940	269645462	1663758	Informed
2021-08-18	128280793	54381553	274269394	1673994	Informed
2021-08-19	129960130	54741082	279069788	1679337	Informed
2021-08-20	131649769	55122938	283781728	1689639	Informed
2021-08-21	133349469	55530946	288551983	1699700	Informed
2021-08-22	135055460	55926662	293588783	1705991	Informed
2021-08-23	136770467	56317292	298554011	1715007	Informed
2021-08-24	138494173	56663458	303285365	1723706	Informed
2021-08-25	140225443	57078921	308485005	1731270	Informed
2021-08-26	141958678	57445586	313326716	1733235	Informed
