date	value	lower_ci	upper_ci	incidence	scenario
2021-05-14	13286896	9736211	17983533	25022	Informed
2021-05-15	13311531	9711707	18082551	24635	Informed
2021-05-16	13336426	9684449	18177394	24895	Informed
2021-05-17	13362236	9674123	18290142	25810	Informed
2021-05-18	13387320	9652433	18393772	25084	Informed
2021-05-19	13412729	9637638	18497009	25409	Informed
2021-05-20	13438743	9631175	18589779	26014	Informed
2021-05-21	13464552	9611328	18704789	25809	Informed
2021-05-22	13490273	9598277	18813244	25721	Informed
2021-05-23	13516239	9579792	18904616	25966	Informed
2021-05-24	13542373	9562649	19032431	26134	Informed
2021-05-25	13568223	9554480	19132005	25850	Informed
2021-05-26	13594170	9537644	19230987	25947	Informed
2021-05-27	13620922	9529188	19330312	26752	Informed
2021-05-28	13647390	9511754	19441520	26468	Informed
2021-05-29	13673537	9499590	19561080	26147	Informed
2021-05-30	13700842	9481272	19672853	27305	Informed
2021-05-31	13728151	9477090	19795572	27309	Informed
2021-06-01	13755442	9452651	19892506	27291	Informed
2021-06-02	13783190	9454405	20018915	27748	Informed
2021-06-03	13810123	9425710	20120389	26933	Informed
2021-06-04	13836616	9426239	20246903	26493	Informed
2021-06-05	13864498	9403530	20372945	27882	Informed
2021-06-06	13892215	9397245	20484086	27717	Informed
2021-06-07	13920289	9392938	20617969	28074	Informed
2021-06-08	13948268	9376698	20736805	27979	Informed
2021-06-09	13976238	9367003	20850415	27970	Informed
2021-06-10	14003843	9361319	20965830	27605	Informed
2021-06-11	14031837	9350047	21093745	27994	Informed
2021-06-12	14059447	9341034	21206490	27610	Informed
2021-06-13	14087917	9341276	21330202	28470	Informed
2021-06-14	14115899	9319654	21465983	27982	Informed
2021-06-15	14144564	9314278	21577040	28665	Informed
2021-06-16	14172604	9306126	21709434	28040	Informed
2021-06-17	14201007	9291350	21842041	28403	Informed
2021-06-18	14229636	9289769	21969187	28629	Informed
2021-06-19	14258613	9275764	22089786	28977	Informed
2021-06-20	14287966	9266221	22236736	29353	Informed
2021-06-21	14317592	9262129	22380081	29626	Informed
2021-06-22	14347905	9260237	22514293	30313	Informed
2021-06-23	14377295	9244880	22636771	29390	Informed
2021-06-24	14406170	9243441	22783090	28875	Informed
2021-06-25	14435704	9219230	22927460	29534	Informed
2021-06-26	14465050	9219177	23083731	29346	Informed
2021-06-27	14494709	9215434	23212607	29659	Informed
2021-06-28	14524847	9221054	23359225	30138	Informed
2021-06-29	14555008	9192282	23513774	30161	Informed
2021-06-30	14585570	9174176	23659987	30562	Informed
2021-07-01	14616599	9173284	23784922	31029	Informed
2021-07-02	14647574	9165073	23911783	30975	Informed
2021-07-03	14678897	9157816	24089209	31323	Informed
2021-07-04	14709887	9142346	24242744	30990	Informed
2021-07-05	14741343	9146360	24398259	31456	Informed
2021-07-06	14772949	9137323	24555500	31606	Informed
2021-07-07	14803861	9131507	24702988	30912	Informed
2021-07-08	14835092	9125818	24861259	31231	Informed
2021-07-09	14866899	9111809	25032708	31807	Informed
2021-07-10	14898460	9089374	25166127	31561	Informed
2021-07-11	14931073	9100826	25361220	32613	Informed
2021-07-12	14963539	9076923	25519767	32466	Informed
2021-07-13	14996735	9082941	25667442	33196	Informed
2021-07-14	15029245	9069473	25849712	32510	Informed
2021-07-15	15062301	9058162	26008657	33056	Informed
2021-07-16	15095581	9051510	26182204	33280	Informed
2021-07-17	15128380	9049587	26382730	32799	Informed
2021-07-18	15162302	9037289	26564944	33922	Informed
2021-07-19	15195805	9043600	26732227	33503	Informed
2021-07-20	15229459	9020064	26919256	33654	Informed
2021-07-21	15263244	9007814	27100644	33785	Informed
2021-07-22	15297519	8998656	27292032	34275	Informed
2021-07-23	15332018	8988739	27460342	34499	Informed
2021-07-24	15366223	8981563	27670063	34205	Informed
2021-07-25	15401523	8972438	27862427	35300	Informed
2021-07-26	15437433	8972785	28045796	35910	Informed
