date	value	lower_ci	upper_ci	incidence	scenario
2021-06-14	13092954	9114459	18264755	5868	Informed
2021-06-15	13098357	9098563	18295341	5403	Informed
2021-06-16	13104193	9086063	18337868	5836	Informed
2021-06-17	13109474	9071669	18373810	5281	Informed
2021-06-18	13114996	9057471	18406187	5522	Informed
2021-06-19	13120163	9045925	18450190	5167	Informed
2021-06-20	13125726	9034626	18491228	5563	Informed
2021-06-21	13130399	9023308	18537176	4673	Informed
2021-06-22	13135532	9014386	18560385	5133	Informed
2021-06-23	13141052	9008481	18603103	5520	Informed
2021-06-24	13146052	8983164	18630667	5000	Informed
2021-06-25	13151333	8981966	18672273	5281	Informed
2021-06-26	13156118	8964515	18704351	4785	Informed
2021-06-27	13161569	8948101	18739361	5451	Informed
2021-06-28	13166287	8932172	18780365	4718	Informed
2021-06-29	13171963	8921168	18808519	5676	Informed
2021-06-30	13176392	8910235	18850074	4429	Informed
2021-07-01	13182012	8898570	18858138	5620	Informed
2021-07-02	13186809	8883140	18896920	4797	Informed
2021-07-03	13191001	8858789	18932834	4192	Informed
2021-07-04	13195074	8836986	18958662	4073	Informed
2021-07-05	13199949	8833188	18995740	4875	Informed
2021-07-06	13203822	8812196	19030191	3873	Informed
2021-07-07	13208220	8805834	19059263	4398	Informed
2021-07-08	13212895	8795151	19112649	4675	Informed
2021-07-09	13217733	8785904	19143797	4838	Informed
2021-07-10	13222423	8763770	19184108	4690	Informed
2021-07-11	13226747	8751144	19199448	4324	Informed
2021-07-12	13230752	8731336	19242445	4005	Informed
2021-07-13	13235571	8731595	19284314	4819	Informed
2021-07-14	13240436	8715930	19299354	4865	Informed
2021-07-15	13244709	8701554	19337438	4273	Informed
2021-07-16	13249362	8690271	19359995	4653	Informed
2021-07-17	13253677	8675873	19407746	4315	Informed
2021-07-18	13258822	8661868	19441475	5145	Informed
2021-07-19	13263609	8656599	19462151	4787	Informed
2021-07-20	13268311	8640870	19505707	4702	Informed
2021-07-21	13272287	8631877	19534017	3976	Informed
2021-07-22	13276950	8618731	19572593	4663	Informed
2021-07-23	13280998	8601208	19610097	4048	Informed
2021-07-24	13284603	8592606	19652834	3605	Informed
2021-07-25	13288466	8577736	19672549	3863	Informed
2021-07-26	13293429	8561329	19713558	4963	Informed
