date	value	lower_ci	upper_ci	incidence	scenario
2021-05-19	11452000	8064428	15683094	2504	Informed
2021-05-20	11453633	8048443	15706623	1633	Informed
2021-05-21	11456925	8023826	15748840	3292	Informed
2021-05-22	11459461	8012527	15772946	2536	Informed
2021-05-23	11461946	7987705	15799780	2485	Informed
2021-05-24	11463648	7975436	15839308	1702	Informed
2021-05-25	11464908	7950377	15851685	1260	Informed
2021-05-26	11467214	7935351	15883752	2306	Informed
2021-05-27	11469443	7922018	15909793	2229	Informed
2021-05-28	11471996	7903189	15932935	2553	Informed
2021-05-29	11473629	7886775	15972567	1633	Informed
2021-05-30	11475279	7872813	15990303	1650	Informed
2021-05-31	11477189	7855279	16029183	1910	Informed
2021-06-01	11479478	7850570	16062837	2289	Informed
2021-06-02	11481582	7825291	16089577	2104	Informed
2021-06-03	11483004	7806062	16112279	1422	Informed
2021-06-04	11484999	7798252	16148789	1995	Informed
2021-06-05	11487013	7777174	16161838	2014	Informed
2021-06-06	11489059	7765855	16194333	2046	Informed
2021-06-07	11490525	7750203	16218081	1466	Informed
2021-06-08	11492750	7735989	16249178	2225	Informed
2021-06-09	11494767	7717824	16268796	2017	Informed
2021-06-10	11496214	7700444	16305054	1447	Informed
2021-06-11	11498809	7677261	16329585	2595	Informed
2021-06-12	11500648	7663660	16346079	1839	Informed
2021-06-13	11502203	7648821	16369134	1555	Informed
2021-06-14	11504050	7636678	16399633	1847	Informed
2021-06-15	11504863	7617177	16412310	813	Informed
2021-06-16	11507375	7598998	16450225	2512	Informed
2021-06-17	11509224	7598310	16484446	1849	Informed
2021-06-18	11510739	7581033	16501854	1515	Informed
2021-06-19	11512604	7560841	16526298	1865	Informed
2021-06-20	11514277	7552847	16540993	1673	Informed
2021-06-21	11515907	7533274	16587066	1630	Informed
2021-06-22	11518308	7520096	16612916	2401	Informed
2021-06-23	11519123	7505449	16639534	815	Informed
2021-06-24	11520972	7489927	16661260	1849	Informed
2021-06-25	11523048	7481201	16696113	2076	Informed
2021-06-26	11524308	7460763	16708660	1260	Informed
2021-06-27	11526173	7441980	16729394	1865	Informed
