date	value	lower_ci	upper_ci	incidence	scenario
2021-06-22	20208267	13036040	30684866	54232	Informed
2021-06-23	20262940	13041660	30831068	54673	Informed
2021-06-24	20316094	13038039	30961254	53154	Informed
2021-06-25	20370422	13060776	31131850	54328	Informed
2021-06-26	20423365	13075687	31276389	52943	Informed
2021-06-27	20476962	13086394	31438130	53597	Informed
2021-06-28	20530180	13102744	31608751	53218	Informed
2021-06-29	20582262	13113427	31752591	52082	Informed
2021-06-30	20633202	13130566	31929316	50940	Informed
2021-07-01	20683641	13138427	32079762	50439	Informed
2021-07-02	20732371	13151576	32237491	48730	Informed
2021-07-03	20781952	13169555	32380761	49581	Informed
2021-07-04	20830691	13179222	32554880	48739	Informed
2021-07-05	20879199	13180965	32685769	48508	Informed
2021-07-06	20927854	13196802	32852698	48655	Informed
2021-07-07	20975301	13216076	32987116	47447	Informed
2021-07-08	21023651	13219492	33164325	48350	Informed
2021-07-09	21071339	13236268	33318707	47688	Informed
2021-07-10	21118465	13250094	33477286	47126	Informed
2021-07-11	21164073	13257165	33608274	45608	Informed
2021-07-12	21210269	13269066	33751586	46196	Informed
2021-07-13	21255233	13277034	33916218	44964	Informed
2021-07-14	21301322	13271777	34057730	46089	Informed
2021-07-15	21348826	13292220	34261443	47504	Informed
2021-07-16	21394577	13302729	34394908	45751	Informed
2021-07-17	21439778	13316441	34548442	45201	Informed
2021-07-18	21485407	13328776	34709678	45629	Informed
2021-07-19	21531126	13337433	34862915	45719	Informed
2021-07-20	21576982	13345415	35034603	45856	Informed
2021-07-21	21621958	13358178	35167978	44976	Informed
2021-07-22	21666584	13375641	35344295	44626	Informed
2021-07-23	21709838	13380821	35504449	43254	Informed
2021-07-24	21755345	13398920	35706111	45507	Informed
2021-07-25	21799509	13397601	35850961	44164	Informed
2021-07-26	21843968	13413030	36012434	44459	Informed
2021-07-27	21887281	13410158	36149149	43313	Informed
2021-07-28	21930502	13436294	36320067	43221	Informed
2021-07-29	21974776	13423308	36470260	44274	Informed
2021-07-30	22019236	13433675	36680847	44460	Informed
2021-07-31	22062829	13434194	36805449	43593	Informed
2021-08-01	22106735	13467079	37001393	43906	Informed
2021-08-02	22150658	13457671	37140458	43923	Informed
2021-08-03	22194040	13464023	37332464	43382	Informed
2021-08-04	22237702	13486521	37519945	43662	Informed
2021-08-05	22282195	13491154	37664750	44493	Informed
2021-08-06	22326715	13481664	37835474	44520	Informed
2021-08-07	22370660	13493417	38016736	43945	Informed
2021-08-08	22414939	13482185	38210978	44279	Informed
2021-08-09	22458435	13483992	38378235	43496	Informed
2021-08-10	22503337	13511438	38564955	44902	Informed
2021-08-11	22547294	13516617	38730763	43957	Informed
