date	value	lower_ci	upper_ci	incidence	scenario
2021-05-10	11517733	8375333	15280903	954	Informed
2021-05-11	11518621	8345643	15327878	888	Informed
2021-05-12	11519911	8317499	15357134	1290	Informed
2021-05-13	11519880	8292107	15388673	-31	Informed
2021-05-14	11520669	8260672	15412001	789	Informed
2021-05-15	11521249	8248928	15454155	580	Informed
2021-05-16	11522034	8223507	15491495	785	Informed
2021-05-17	11522402	8201244	15532357	368	Informed
2021-05-18	11522895	8182223	15562471	493	Informed
2021-05-19	11523153	8160232	15589014	258	Informed
2021-05-20	11523300	8129794	15623718	147	Informed
2021-05-21	11523077	8099079	15655680	-223	Informed
2021-05-22	11523646	8075113	15687190	569	Informed
2021-05-23	11524389	8055756	15730005	743	Informed
2021-05-24	11524729	8033394	15761729	340	Informed
2021-05-25	11525264	8013436	15785177	535	Informed
2021-05-26	11524900	7988197	15814511	-364	Informed
2021-05-27	11524929	7959278	15850435	29	Informed
2021-05-28	11525023	7942344	15883460	94	Informed
2021-05-29	11525172	7915336	15920699	149	Informed
2021-05-30	11524615	7891556	15941136	-557	Informed
2021-05-31	11525127	7870697	15980864	512	Informed
2021-06-01	11524747	7844979	16008551	-380	Informed
2021-06-02	11525823	7822509	16034297	1076	Informed
2021-06-03	11525421	7796666	16075717	-402	Informed
2021-06-04	11524556	7773860	16098927	-865	Informed
2021-06-05	11524830	7748549	16131105	274	Informed
2021-06-06	11523852	7730083	16172945	-978	Informed
2021-06-07	11523356	7705615	16194733	-496	Informed
2021-06-08	11523073	7681551	16228940	-283	Informed
2021-06-09	11522953	7664067	16261885	-120	Informed
2021-06-10	11522445	7645757	16280498	-508	Informed
2021-06-11	11522099	7620718	16309369	-346	Informed
2021-06-12	11521010	7608126	16325011	-1089	Informed
2021-06-13	11520879	7568565	16344485	-131	Informed
2021-06-14	11519499	7550928	16379437	-1380	Informed
2021-06-15	11519179	7523312	16419310	-320	Informed
2021-06-16	11518268	7500258	16451665	-911	Informed
2021-06-17	11517385	7484138	16473922	-883	Informed
2021-06-18	11516760	7454585	16501741	-625	Informed
2021-06-19	11515209	7434213	16530220	-1551	Informed
2021-06-20	11514846	7411765	16560471	-363	Informed
2021-06-21	11514638	7389513	16592736	-208	Informed
2021-06-22	11513960	7356277	16625799	-678	Informed
2021-06-23	11513372	7331995	16646764	-588	Informed
2021-06-24	11512555	7309762	16686899	-817	Informed
2021-06-25	11511810	7292897	16704721	-745	Informed
2021-06-26	11511229	7275380	16733925	-581	Informed
2021-06-27	11510208	7250766	16763258	-1021	Informed
2021-06-28	11509159	7213684	16773169	-1049	Informed
2021-06-29	11508605	7200586	16816851	-554	Informed
2021-06-30	11507610	7173891	16838366	-995	Informed
2021-07-01	11506382	7145668	16861230	-1228	Informed
2021-07-02	11504886	7129007	16898075	-1496	Informed
2021-07-03	11504416	7103288	16920424	-470	Informed
2021-07-04	11502945	7081613	16940301	-1471	Informed
2021-07-05	11502025	7058704	16969602	-920	Informed
2021-07-06	11501491	7027774	16989040	-534	Informed
2021-07-07	11500968	7001008	17019581	-523	Informed
2021-07-08	11501288	6990484	17056407	320	Informed
2021-07-09	11499771	6963093	17080845	-1517	Informed
2021-07-10	11498636	6941048	17104596	-1135	Informed
2021-07-11	11497785	6915844	17138815	-851	Informed
