date	value	lower_ci	upper_ci	incidence	scenario
2021-05-16	13245906	9487617	18189648	31613	Informed
2021-05-17	13277178	9463470	18308340	31272	Informed
2021-05-18	13310042	9435419	18431445	32864	Informed
2021-05-19	13342769	9421144	18568435	32727	Informed
2021-05-20	13375576	9399663	18701226	32807	Informed
2021-05-21	13408896	9379548	18842310	33320	Informed
2021-05-22	13443183	9366015	18989105	34287	Informed
2021-05-23	13477004	9342416	19109075	33821	Informed
2021-05-24	13510981	9331656	19252644	33977	Informed
2021-05-25	13545574	9303909	19393596	34593	Informed
2021-05-26	13581266	9302195	19539992	35692	Informed
2021-05-27	13617392	9275733	19673140	36126	Informed
2021-05-28	13654049	9256248	19825743	36657	Informed
2021-05-29	13692117	9236975	19975132	38068	Informed
2021-05-30	13729782	9212888	20152568	37665	Informed
2021-05-31	13767993	9202975	20301081	38211	Informed
2021-06-01	13806752	9185711	20451439	38759	Informed
2021-06-02	13846060	9168729	20630567	39308	Informed
2021-06-03	13885809	9148135	20798187	39749	Informed
2021-06-04	13925938	9137381	20956656	40129	Informed
2021-06-05	13967422	9119766	21129103	41484	Informed
2021-06-06	14008887	9108535	21310069	41465	Informed
2021-06-07	14051663	9094044	21493064	42776	Informed
2021-06-08	14093908	9073303	21662911	42245	Informed
2021-06-09	14137665	9061806	21865398	43757	Informed
2021-06-10	14181998	9047430	22030229	44333	Informed
2021-06-11	14226724	9035562	22226446	44726	Informed
2021-06-12	14272259	9009246	22417741	45535	Informed
2021-06-13	14318049	8990473	22619853	45790	Informed
2021-06-14	14365267	8983833	22824940	47218	Informed
2021-06-15	14411483	8964348	23050387	46216	Informed
2021-06-16	14459747	8954940	23273898	48264	Informed
2021-06-17	14508176	8932461	23449048	48429	Informed
2021-06-18	14557310	8928061	23667826	49134	Informed
2021-06-19	14606925	8921627	23878982	49615	Informed
2021-06-20	14657353	8896054	24102309	50428	Informed
2021-06-21	14708534	8876026	24357993	51181	Informed
2021-06-22	14759899	8860832	24579257	51365	Informed
2021-06-23	14812752	8847415	24812395	52853	Informed
2021-06-24	14865935	8840146	25092616	53183	Informed
2021-06-25	14919649	8828752	25342027	53714	Informed
2021-06-26	14974111	8806497	25592301	54462	Informed
2021-06-27	15030338	8791730	25856151	56227	Informed
2021-06-28	15086805	8775502	26139590	56467	Informed
2021-06-29	15144092	8768482	26375611	57287	Informed
2021-06-30	15201147	8756167	26684278	57055	Informed
2021-07-01	15259931	8733888	26958006	58784	Informed
2021-07-02	15320141	8726549	27229858	60210	Informed
2021-07-03	15380622	8711760	27546156	60481	Informed
2021-07-04	15441957	8696891	27866198	61335	Informed
2021-07-05	15504175	8677663	28137180	62218	Informed
2021-07-06	15567835	8668072	28437256	63660	Informed
2021-07-07	15631026	8649345	28749056	63191	Informed
2021-07-08	15694912	8642890	29078853	63886	Informed
2021-07-09	15760487	8620666	29408936	65575	Informed
2021-07-10	15826979	8616363	29725179	66492	Informed
2021-07-11	15893933	8595944	30053824	66954	Informed
2021-07-12	15963142	8585714	30398660	69209	Informed
2021-07-13	16032869	8564053	30763796	69727	Informed
2021-07-14	16104132	8563526	31129779	71263	Informed
2021-07-15	16177592	8545041	31523923	73460	Informed
2021-07-16	16249932	8542793	31890961	72340	Informed
2021-07-17	16324727	8514426	32312665	74795	Informed
2021-07-18	16399308	8513541	32647053	74581	Informed
2021-07-19	16475438	8497647	33089455	76130	Informed
2021-07-20	16552874	8477321	33486075	77436	Informed
2021-07-21	16630840	8467507	33908898	77966	Informed
2021-07-22	16711353	8447225	34311152	80513	Informed
2021-07-23	16791822	8446039	34733000	80469	Informed
2021-07-24	16872789	8436084	35194825	80967	Informed
2021-07-25	16955335	8420871	35636984	82546	Informed
2021-07-26	17038686	8407432	36073956	83351	Informed
