date	value	lower_ci	upper_ci	incidence	scenario
2021-06-02	12976514	8955409	17972388	10073	Informed
2021-06-03	12987176	8934280	18027154	10662	Informed
2021-06-04	12996480	8915588	18088404	9304	Informed
2021-06-05	13005704	8891490	18147944	9224	Informed
2021-06-06	13014810	8874413	18204546	9106	Informed
2021-06-07	13024529	8853246	18264364	9719	Informed
2021-06-08	13033775	8835050	18318862	9246	Informed
2021-06-09	13042975	8808107	18373495	9200	Informed
2021-06-10	13051429	8786988	18431975	8454	Informed
2021-06-11	13060391	8766156	18480239	8962	Informed
2021-06-12	13070292	8750744	18534731	9901	Informed
2021-06-13	13080284	8730394	18589946	9992	Informed
2021-06-14	13089701	8710169	18643241	9417	Informed
2021-06-15	13098997	8690719	18697145	9296	Informed
2021-06-16	13107954	8671635	18753610	8957	Informed
2021-06-17	13116746	8646795	18809786	8792	Informed
2021-06-18	13124892	8628095	18867330	8146	Informed
2021-06-19	13134370	8610171	18921795	9478	Informed
2021-06-20	13143602	8597735	18970259	9232	Informed
2021-06-21	13152301	8579626	19021912	8699	Informed
2021-06-22	13161668	8556533	19067878	9367	Informed
2021-06-23	13170520	8538363	19124510	8852	Informed
2021-06-24	13179166	8524549	19162837	8646	Informed
2021-06-25	13187274	8508981	19219396	8108	Informed
2021-06-26	13196053	8486663	19281548	8779	Informed
2021-06-27	13204842	8461151	19332322	8789	Informed
2021-06-28	13213149	8446979	19379994	8307	Informed
2021-06-29	13222091	8420376	19442694	8942	Informed
2021-06-30	13230410	8409190	19486359	8319	Informed
2021-07-01	13238880	8386119	19545575	8470	Informed
2021-07-02	13246834	8369128	19591078	7954	Informed
2021-07-03	13255437	8351757	19635183	8603	Informed
2021-07-04	13263637	8324141	19695362	8200	Informed
2021-07-05	13272161	8308184	19756691	8524	Informed
2021-07-06	13281499	8289518	19808309	9338	Informed
2021-07-07	13290391	8277125	19865950	8892	Informed
2021-07-08	13298120	8267951	19911292	7729	Informed
2021-07-09	13306905	8246920	19965203	8785	Informed
2021-07-10	13316023	8234935	20028997	9118	Informed
2021-07-11	13325189	8208829	20076178	9166	Informed
2021-07-12	13333947	8192510	20131813	8758	Informed
2021-07-13	13342160	8172200	20190027	8213	Informed
2021-07-14	13350736	8150478	20240912	8576	Informed
2021-07-15	13359455	8129746	20290158	8719	Informed
2021-07-16	13368279	8120976	20331561	8824	Informed
2021-07-17	13376934	8102601	20405357	8655	Informed
2021-07-18	13385399	8072856	20470440	8465	Informed
2021-07-19	13395021	8064797	20508167	9622	Informed
2021-07-20	13403148	8046474	20565874	8127	Informed
2021-07-21	13412325	8040406	20631346	9177	Informed
2021-07-22	13421184	8019686	20674416	8859	Informed
2021-07-23	13429313	7982126	20735812	8129	Informed
2021-07-24	13438147	7966642	20794575	8834	Informed
2021-07-25	13446587	7950765	20847929	8440	Informed
2021-07-26	13455678	7918765	20902807	9091	Informed
